type,severity,status,target_ref,rule_id,primary_source,primary_ref,secondary_ref,detail
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,1Cor.2.10,uk5-4bdb3a7b220cb3eafa32,tagnt,1Cor.2.10,1Cor.2.10,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,1Cor.2.12,uk5-1e20a68ce8f3e513eddf,tagnt,1Cor.2.12,1Cor.2.12,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,1Cor.2.3,uk5-c8a8765a6bd290ee24da,tagnt,1Cor.2.3,1Cor.2.3,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,1Cor.2.4,uk5-508df409a180a75cc2c8,tagnt,1Cor.2.4,1Cor.2.4,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,1Cor.4.10,uk5-bae0dc6a355fadb93a52,tagnt,1Cor.4.10,1Cor.4.10,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,1Cor.4.16,uk5-541e0f673d56244886fb,tagnt,1Cor.4.16,1Cor.4.16,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,1Cor.4.18,uk5-93ab79f9fa43b327c929,tagnt,1Cor.4.18,1Cor.4.18,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,1Cor.4.3,uk5-5dda234379c8c358b106,tagnt,1Cor.4.3,1Cor.4.3,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,1Cor.4.4,uk5-9e4c96e55a2096431b7a,tagnt,1Cor.4.4,1Cor.4.4,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,1Cor.4.8,uk5-31650bc964b4000b086d,tagnt,1Cor.4.8,1Cor.4.8,locked runtime authority retained; raw secondary textual/segmentation variant recorded
